Launched Pure data with master PID 4484 (20 instances)
Waiting 20 seconds to stabilize...
cmd,pid,wall,cputime,usertime,rmem,load
/Applications/Pd,4487,01:39,0:35.46,0:32.54,26132,39.0
/Applications/Pd,4487,01:40,0:35.84,0:32.89,26132,38.0
/Applications/Pd,4487,01:41,0:36.23,0:33.25,26132,38.1
/Applications/Pd,4487,01:42,0:36.64,0:33.62,26132,39.9
/Applications/Pd,4487,01:43,0:37.03,0:33.98,26132,38.2
/Applications/Pd,4487,01:44,0:37.43,0:34.35,26132,39.0
/Applications/Pd,4487,01:45,0:37.82,0:34.71,26132,38.6
/Applications/Pd,4487,01:46,0:38.21,0:35.07,26132,38.3
/Applications/Pd,4487,01:47,0:38.59,0:35.42,26132,37.4
/Applications/Pd,4487,01:48,0:38.98,0:35.77,26132,38.0
/Applications/Pd,4487,01:49,0:39.37,0:36.13,26132,38.3
/Applications/Pd,4487,01:50,0:39.76,0:36.49,26132,38.2
/Applications/Pd,4487,01:51,0:40.15,0:36.85,26132,38.1
/Applications/Pd,4487,01:52,0:40.56,0:37.23,26132,41.3
/Applications/Pd,4487,01:53,0:41.00,0:37.64,26132,43.5
/Applications/Pd,4487,01:54,0:41.45,0:38.05,26132,42.7
/Applications/Pd,4487,01:55,0:41.86,0:38.42,26132,39.0
/Applications/Pd,4487,01:56,0:42.25,0:38.78,26132,39.1
/Applications/Pd,4487,01:57,0:42.65,0:39.15,26132,38.8
/Applications/Pd,4487,01:58,0:43.04,0:39.51,26132,37.9
/Applications/Pd,4487,01:59,0:43.43,0:39.87,26132,38.8
/Applications/Pd,4487,02:00,0:43.82,0:40.23,26132,39.3
