Launched Pure data with master PID 1826 (20 instances)
Waiting 20 seconds to stabilize...
cmd,pid,wall,cputime,usertime,rmem,load
/Applications/Pd,1829,01:50,0:07.37,0:03.86,10080,6.0
/Applications/Pd,1829,01:51,0:07.45,0:03.90,10080,7.7
/Applications/Pd,1829,01:52,0:07.53,0:03.94,10080,7.5
/Applications/Pd,1829,01:53,0:07.60,0:03.98,10080,7.3
/Applications/Pd,1829,01:54,0:07.67,0:04.02,10080,7.0
/Applications/Pd,1829,01:55,0:07.75,0:04.06,10080,7.6
/Applications/Pd,1829,01:56,0:07.82,0:04.10,10080,7.4
/Applications/Pd,1829,01:57,0:07.90,0:04.14,10080,7.4
/Applications/Pd,1829,01:58,0:07.96,0:04.17,10080,6.0
/Applications/Pd,1829,01:59,0:08.04,0:04.21,10080,7.0
/Applications/Pd,1829,02:00,0:08.11,0:04.25,10080,7.2
